Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Customer Rating
2443,17735,2012-07-12,Low,45,311.65,0.03,Regular Air,-71.254 USD,6.81,5.48,Ed Ludwig,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,0.37,2012-07-17,
2444,17735,2012-07-12,Low,28,101.19,0.06,Regular Air,32.47 USD,3.78,0.71,Ed Ludwig,Ontario,Ontario,Consumer,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,2012-07-17,
2451,17825,2010-01-13,Not Specified,26,981.9,0.06,Regular Air,11.38 USD,37.76,12.9,Larry Hughes,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,"Companion Letter/Legal File, Black",Small Box,0.57,2010-01-16,
2469,17956,2010-08-05,Critical,40,1567.51,0.01,,711.74 USD,37.94,5.08,Kelly Lampkin,Ontario,Ontario,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,2010-08-08,
2476,17986,2012-04-05,Not Specified,43,87.31,0.05,Regular Air,-15.088 USD,2.08,1.49,George Ashbrook,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Economy Binders,Small Box,0.36,2012-04-07,
2486,18112,2012-03-16,Not Specified,13,83.31,0.06,Regular Air,22.8 USD,6.45,1.34,Henry MacAllister,Ontario,Ontario,Small Business,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Wrap Bag,0.36,2012-03-17,
2497,18178,2009-11-02,Low,10,187.46,0.0,Regular Air,49.85 USD,17.67,8.99,Naresj Patel,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,2009-11-09,
2501,18182,2011-04-10,Medium,45,4598.73,0.04,Regular Air,1049.45 USD,99.99,19.99,Anna Haberlin,Ontario,Ontario,Corporate,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.5,2011-04-12,
2502,18182,2011-04-10,Medium,45,2673.08,0.01,Regular Air,-1363.12 USD,55.5,52.2,Anna Haberlin,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Medium Box,0.72,2011-04-11,Average
2503,18182,2011-04-10,Medium,12,396.69,0.09,Express Air,-18.45 USD,33.29,8.74,Anna Haberlin,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,Small Box,0.61,2011-04-12,
2538,18405,2009-01-07,Medium,30,610.65,0.09,Express Air,60.2735 USD,20.98,8.83,George Ashbrook,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC,Small Box,0.37,2009-01-09,
2565,18531,2012-10-29,Critical,50,1298.81,0.04,Delivery Truck,-250.55 USD,25.98,14.36,Jeremy Ellison,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,2012-10-31,Poor
2568,18533,2009-11-06,Not Specified,27,442.57,0.01,Regular Air,-60.73 USD,15.31,8.78,Larry Hughes,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Small Box,0.57,2009-11-07,
2569,18533,2009-11-06,Not Specified,5,53.737,0.05,Express Air,-28.435 USD,7.99,5.03,Larry Hughes,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2009-11-08,
2584,18661,2012-09-08,Low,12,1207.08,0.05,Delivery Truck,-351.3 USD,95.98,58.2,Erin Creighton,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,Jumbo Drum,0.58,2012-09-12,
2591,18723,2009-08-12,Medium,1,52.0965,0.0,Regular Air,-232.804 USD,55.99,2.5,Jonathan Howell,Ontario,Ontario,Consumer,Technology,Telephones and Communication,Accessory28,Small Pack,0.83,2009-08-14,
2592,18753,2009-07-31,Medium,31,3945.95,0.03,Regular Air,1031.32 USD,128.24,12.65,Erin Creighton,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,,2009-08-02,
2593,18753,2009-07-31,Medium,33,5394.4,0.01,Delivery Truck,788.79 USD,160.98,30.0,Erin Creighton,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,2009-08-02,
2654,19204,2009-09-18,Medium,28,1642.05,0.03,Regular Air,829.73 USD,55.98,4.86,Linda Cazamias,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1908,Small Box,0.36,2009-09-20,Average
2680,19394,2012-12-25,Medium,16,279.327,0.05,,75.213 USD,20.99,0.99,Darren Powers,Ontario,Ontario,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,2012-12-26,Poor
2681,19394,2012-12-25,Medium,5,539.206,0.05,Regular Air,-452.386 USD,125.99,8.8,Darren Powers,Ontario,Ontario,Corporate,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,2012-12-28,
2724,19653,2012-09-11,Not Specified,34,125.46,0.07,Regular Air,-129.628 USD,3.58,5.47,Edward Nazzal,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,2012-09-11,
2729,19687,2010-08-13,Medium,33,47.99,0.06,Regular Air,3.86 USD,1.48,0.7,George Ashbrook,Ontario,Ontario,Consumer,Office Supplies,Rubber Bands,Binder Clips by OIC,Wrap Bag,0.37,2010-08-14,
2730,19687,2010-08-13,Medium,23,829.617,0.1,Regular Air,25.533 USD,45.99,4.99,George Ashbrook,Ontario,Ontario,Consumer,Technology,Telephones and Communication,600 Series Non-Flip,Small Box,0.57,2010-08-15,
2742,19782,2012-10-18,Low,18,33.21,0.06,Regular Air,-0.85 USD,1.81,0.75,Erin Ashbrook,Ontario,Ontario,Consumer,Office Supplies,Rubber Bands,Assorted Color Push Pins,Wrap Bag,0.52,2012-10-22,
2792,20134,2011-03-12,Low,26,583.56,0.02,Regular Air,-94.59 USD,20.97,6.5,James Lanier,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,2011-03-16,
2793,20134,2011-03-12,Low,47,281.47,0.1,Regular Air,-190.57 USD,6.48,7.37,James Lanier,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37,2011-03-19,
2806,20259,2011-05-24,Critical,42,539.06,0.05,Regular Air,-123.07 USD,12.88,4.59,Anna Haberlin,Ontario,Ontario,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Martin-Yale Premier Letter Opener,Wrap Bag,0.82,2011-05-25,
2807,20261,2009-05-20,Medium,25,751.52,0.09,Express Air,67.1075 USD,31.74,12.62,Duane Huffman,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,0.37,2009-05-20,
2808,20261,2009-05-20,Medium,36,220.48,0.04,Regular Air,81.91 USD,6.35,1.02,Duane Huffman,Ontario,Ontario,Small Business,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Wrap Bag,0.39,2009-05-23,
2809,20261,2009-05-20,Medium,21,1259.4535,0.02,Express Air,168.237 USD,65.99,8.99,Duane Huffman,Ontario,Ontario,Small Business,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,2009-05-21,
2838,20453,2011-03-10,Medium,17,1193.1195,0.08,Express Air,137.59199999999998 USD,85.99,0.99,Magdelene Morse,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Accessory34,Wrap Bag,0.55,2011-03-12,
2858,20614,2009-05-18,Not Specified,47,3596.36,0.0,Express Air,326.25 USD,73.98,12.14,Arthur Wiediger,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box,0.67,2009-05-20,
2870,20709,2009-08-11,High,4,16.6,0.1,Regular Air,-2.06 USD,4.13,0.99,Gary Mitchum,Ontario,Ontario,Consumer,Office Supplies,Labels,Avery 491,Small Box,0.39,2009-08-11,Average
2871,20709,2009-08-11,High,5,25.1,0.04,Regular Air,2.98 USD,4.98,0.49,Gary Mitchum,Ontario,Ontario,Consumer,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,2009-08-13,
2913,21025,2010-09-11,Not Specified,38,553.02,0.1,Regular Air,-49.38 USD,15.98,6.5,George Ashbrook,Ontario,Ontario,Small Business,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.48,2010-09-13,
2914,21028,2012-06-07,Critical,38,437.86,0.04,Regular Air,-4.17 USD,11.58,6.97,Gary Mitchum,Ontario,Ontario,Consumer,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,2012-06-09,
2921,21125,2011-02-26,Not Specified,17,155.17,0.08,Regular Air,2.12 USD,9.27,4.39,Matt Hagelstein,Ontario,Ontario,Home Office,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Wrap Bag,0.38,2011-02-27,
2955,21382,2012-01-12,Critical,27,145.93,0.0,Regular Air,-113.32 USD,4.98,7.44,Andy Reiter,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1922,Small Box,0.36,2012-01-15,
3037,21824,2011-02-07,Low,37,3351.55,0.04,Express Air,-1036.92 USD,90.98,56.2,Dave Hallsten,Ontario,Ontario,Home Office,Furniture,Office Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Medium Box,0.74,2011-02-14,
3057,21893,2011-10-24,Critical,30,532.11,0.01,Express Air,59.47 USD,17.07,8.13,Gary Zandusky,Ontario,Ontario,Home Office,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13",Small Box,0.38,2011-10-25,
3075,22054,2010-07-29,Medium,32,216.79,0.07,Regular Air,57.55 USD,6.98,2.83,Candace McMahon,Ontario,Ontario,Corporate,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,Small Pack,0.37,2010-07-31,
3091,22181,2011-10-07,Low,41,258.13,0.03,Regular Air,84.1 USD,6.08,1.82,Alan Hwang,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,Staples Bulk Pack Metal Binder Clips,Wrap Bag,0.35,2011-10-16,
3104,22272,2012-05-06,High,37,5382.24,0.1,Regular Air,14.85 USD,152.48,4.0,Edward Nazzal,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79,2012-05-08,
3105,22272,2012-05-06,High,30,1035.95,0.08,,342.41 USD,35.41,1.99,Edward Nazzal,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack,0.43,2012-05-08,
3125,22434,2012-08-29,Critical,3,18.7,0.1,Regular Air,-14.6855 USD,4.54,5.83,Allen Golden,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,"Avery® Durable Plastic 1"" Binders",Small Box,0.36,2012-08-31,
3126,22434,2012-08-29,Critical,39,140.74,0.01,Regular Air,-92.29 USD,3.28,3.97,Allen Golden,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,2012-08-31,Average
3179,22849,2011-02-14,Not Specified,27,304.98,0.08,Regular Air,2.7285 USD,11.7,5.63,Erin Creighton,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4,2011-02-15,
3180,22849,2011-02-14,Not Specified,34,104.24,0.0,Express Air,10.59 USD,2.78,1.34,Erin Creighton,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,2011-02-16,
3181,22849,2011-02-14,Not Specified,27,198.13,0.01,Regular Air,-219.92 USD,6.98,9.69,Erin Creighton,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Eldon Shelf Savers™ Cubes and Bins,Small Box,0.83,2011-02-16,
3182,22849,2011-02-14,Not Specified,25,4366.348,0.05,Regular Air,940.572 USD,205.99,3.0,Erin Creighton,Ontario,Ontario,Corporate,Technology,Telephones and Communication,6185,Small Box,0.58,2011-02-16,
3188,22881,2010-04-06,Medium,33,476.06,0.04,Regular Air,-120.48 USD,14.03,9.37,Melanie Page,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Project Tote Personal File,Small Box,0.56,2010-04-07,
3206,23008,2009-10-09,Critical,10,1136.47,0.1,Express Air,323.323 USD,120.98,9.07,Erin Ashbrook,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,2009-10-11,
3233,23202,2011-07-30,High,39,307.42,0.05,Regular Air,104.09 USD,8.17,1.69,Naresj Patel,Ontario,Ontario,Small Business,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Wrap Bag,0.38,2011-08-01,
3234,23202,2011-07-30,High,48,608.29,0.02,Regular Air,-39.27 USD,11.97,5.81,Naresj Patel,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,2011-08-01,
3276,23426,2011-02-16,Critical,45,1009.8,0.07,Regular Air,352.64 USD,22.98,1.99,Erin Ashbrook,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Memorex 80 Minute CD-R, 30/Pack",Small Pack,0.46,2011-02-18,
3277,23426,2011-02-16,Critical,12,29.71,0.09,Regular Air,-23.17 USD,2.52,1.92,Erin Ashbrook,Ontario,Ontario,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Letter Slitter,Wrap Bag,0.82,2011-02-17,
3311,23649,2012-09-05,Not Specified,30,4587.926,0.1,Regular Air,687.411 USD,195.99,4.2,Arthur Wiediger,Ontario,Ontario,Corporate,Technology,Telephones and Communication,688,Small Box,0.6,2012-09-08,
3322,23748,2012-08-10,High,26,6163.52,0.02,Delivery Truck,755.95 USD,225.02,28.66,Naresj Patel,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Tennsco Double-Tier Lockers,Jumbo Drum,0.72,2012-08-12,
3350,23971,2009-11-21,Critical,5,66.63,0.0,Regular Air,-16.92 USD,11.97,4.98,Cynthia Arntzen,Ontario,Ontario,Home Office,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,2009-11-24,
3388,24135,2010-01-22,Low,12,345.19,0.1,Regular Air,111.588 USD,30.44,1.49,Ed Ludwig,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,"Premier Elliptical Ring Binder, Black",Small Box,0.37,2010-01-24,
3395,24196,2010-07-30,High,2,13.44,0.08,Regular Air,-8.88 USD,4.28,5.17,Nat Carroll,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1971,Small Box,0.4,2010-07-31,Poor
3396,24196,2010-07-30,High,24,1049.49,0.05,Regular Air,-5.41 USD,43.57,16.36,Nat Carroll,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,"Trav-L-File Heavy-Duty Shuttle II, Black",Small Box,0.55,2010-08-01,
3397,24197,2010-02-03,Low,41,2354.4,0.0,Express Air,246.54 USD,55.94,6.55,David Smith,Ontario,Ontario,Small Business,Technology,Computer Peripherals,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Small Box,0.68,2010-02-10,
3398,24197,2010-02-03,Low,2,35.6405,0.05,Regular Air,-110.396 USD,20.99,1.25,David Smith,Ontario,Ontario,Small Business,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,2010-02-10,
3435,24519,2011-06-11,Critical,22,127.56,0.03,Regular Air,-60.72 USD,5.34,5.63,Duane Huffman,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Small Box,0.39,2011-06-12,
3444,24579,2012-11-18,High,45,13921.6,0.02,Regular Air,5183.04 USD,300.65,24.49,Edward Nazzal,Ontario,Ontario,Small Business,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52,2012-11-19,Average
3445,24579,2012-11-18,High,40,467.5,0.08,Regular Air,-33.34 USD,11.97,4.98,Edward Nazzal,Ontario,Ontario,Small Business,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,2012-11-20,
3448,24581,2010-04-09,High,8,38.56,0.03,Regular Air,4.08 USD,4.55,1.49,George Ashbrook,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,0.35,2010-04-10,
3473,24710,2010-09-30,Low,3,22.06,0.05,Regular Air,-15.6 USD,4.98,7.44,Jonathan Howell,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1922,Small Box,0.36,2010-10-04,
3500,24960,2011-01-27,High,48,1760.35,0.01,Express Air,-17.08 USD,34.98,7.53,Cynthia Arntzen,Ontario,Ontario,Small Business,Technology,Computer Peripherals,Fellowes EZ Multi-Media Keyboard,Small Box,0.76,2011-01-28,Average
3501,24960,2011-01-27,High,37,1436.94,0.0,Regular Air,639.66 USD,37.94,5.08,Cynthia Arntzen,Ontario,Ontario,Small Business,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,2011-01-28,
3502,24960,2011-01-27,High,18,125.8,0.03,Regular Air,-35.98 USD,6.48,5.87,Cynthia Arntzen,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 229,Small Box,0.37,2011-01-29,Excellent
3503,24960,2011-01-27,High,35,5797.68,0.04,Regular Air,1366.569 USD,200.99,4.2,Cynthia Arntzen,Ontario,Ontario,Small Business,Technology,Telephones and Communication,2160i,Small Box,0.59,2011-01-28,
3527,25095,2011-01-25,Low,18,693.06,0.06,Regular Air,148.3 USD,39.98,9.83,Brian Stugart,Ontario,Ontario,Consumer,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Small Box,0.4,2011-01-30,
3528,25095,2011-01-25,Low,41,4475.03,0.08,Delivery Truck,-167.83169999999998 USD,115.99,56.14,Brian Stugart,Ontario,Ontario,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,2011-01-25,
3544,25254,2010-09-17,Critical,35,299.68,0.06,Regular Air,-29.3595 USD,8.85,5.6,Christine Phan,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,2010-09-19,
3583,25542,2012-12-30,Low,37,257.46,0.09,Express Air,-18.66 USD,7.28,4.23,Matt Hagelstein,Ontario,Ontario,Home Office,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Wrap Bag,0.39,2012-12-30,
3584,25569,2012-07-09,High,27,311.21,0.09,Regular Air,-14.03 USD,12.28,6.47,Frank Carlisle,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1881,Small Box,0.38,2012-07-11,Excellent
3624,25863,2011-04-22,Not Specified,18,340.6885,0.0,Express Air,-10.846 USD,20.99,4.81,George Bell,Ontario,Ontario,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,2011-04-24,
3642,26050,2011-06-16,High,44,365.24,0.09,Regular Air,-163.13 USD,8.74,8.29,Edward Nazzal,Ontario,Ontario,Home Office,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38,2011-06-17,
3651,26145,2011-07-04,Low,18,99.36,0.0,Regular Air,-51.198 USD,4.91,5.68,George Bell,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36,2011-07-08,
3652,26145,2011-07-04,Low,49,510.15,0.04,Regular Air,-362.11 USD,9.98,12.52,George Bell,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",Small Box,0.57,2011-07-04,Poor
3653,26145,2011-07-04,Low,27,735.09,0.1,Regular Air,153.5 USD,29.34,7.87,George Bell,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",Small Box,0.54,2011-07-06,
3671,26279,2009-07-30,Not Specified,7,211.7435,0.04,Regular Air,-33.308 USD,35.99,1.25,Edward Nazzal,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Accessory23,Small Pack,0.36,2009-08-01,
3717,26535,2012-03-20,Not Specified,33,141.7,0.02,,-103.2125 USD,3.98,5.26,Candace McMahon,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,2012-03-22,
3761,26855,2009-03-15,High,13,396.04,0.08,,230.02 USD,30.93,3.92,Naresj Patel,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,0.44,2009-03-16,
3795,27047,2010-11-22,High,38,167.41,0.05,Regular Air,-161.57 USD,4.28,6.72,Patrick Bzostek,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1927,Small Box,0.4,2010-11-23,
3820,27236,2010-03-02,High,20,393.31,0.04,Regular Air,84.3 USD,19.98,5.86,Alan Hwang,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 191,Small Box,0.38,2010-03-03,
3867,27589,2011-09-15,Medium,20,845.7,0.02,Express Air,221.6 USD,39.48,1.99,Darren Budd,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,2011-09-17,
3868,27589,2011-09-15,Medium,25,467.0,0.04,Regular Air,69.97 USD,17.67,8.99,Darren Budd,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,2011-09-16,
3869,27589,2011-09-15,Medium,36,64.43,0.07,,-18.64035 USD,1.88,1.49,Darren Budd,Ontario,Ontario,Corporate,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,2011-09-16,
3875,27681,2010-11-24,Medium,7,37.8,0.06,Regular Air,-18.31 USD,4.98,4.7,Dave Hallsten,Ontario,Ontario,Home Office,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,2010-11-25,
3933,28033,2010-09-14,High,16,2826.9,0.07,Delivery Truck,337.29 USD,180.98,26.2,Dan Lawera,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,2010-09-16,
3934,28033,2010-09-14,High,37,7834.77,0.04,Delivery Truck,297.79 USD,216.6,64.2,Dan Lawera,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs,Jumbo Drum,0.59,2010-09-16,
3935,28033,2010-09-14,High,18,127.56,0.01,Regular Air,-57.11 USD,6.6,4.07,Dan Lawera,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"3.5"" IBM Formatted Diskettes, DS/HD",Small Pack,0.66,2010-09-17,Excellent
3969,28324,2011-08-07,High,48,385.99,0.09,Regular Air,-40.72 USD,8.67,3.5,Edward Nazzal,Ontario,Ontario,Small Business,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,2011-08-09,Excellent
4035,28805,2011-04-02,Medium,14,97.93,0.07,Regular Air,-616.81 USD,3.48,49.0,Bill Stewart,Ontario,Ontario,Corporate,Office Supplies,Appliances,Hoover® Commercial Lightweight Upright Vacuum,Large Box,0.59,2011-04-04,
4036,28805,2011-04-02,Medium,4,25.52,0.07,Regular Air,-1.9895 USD,5.98,1.49,Bill Stewart,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39,2011-04-04,
